SitSiteNumber,WEBSITE - accno
12637,L.2213.86-76
12638,L.2213.86-76
12666,
12668,
12858,L.2213.86-76
12859,L.2213.86-76
12933,L.2213.86-76
13488,L.2213.86-76
13489,L.2213.86-76
13494,L.2213.86-76
13495,L.2213.86-76
13496,L.2213.86-76
13498,L.2213.86-76
13754,L.2213.86-76
13755,L.2213.86-76
13756,L.2213.86-76
13757,L.2213.86-76
13759,L.2213.86-76
13760,L.2213.86-76
13764,L.2213.86-76
13829,L.2213.86-76
13848,L.2213.86-76
13854,L.2213.86-76
13855,L.2213.86-76
13878,L.2213.86-76
13886,L.2213.86-76
13891,L.2213.86-76
13892,L.2213.86-76
13901,L.2213.86-76
13905,L.2213.86-76
13913,L.2213.86-76
13918,L.2213.86-76
13920,L.2213.86-76
13927,L.2213.86-76
13934,L.2213.86-76
13941,L.2213.86-76
13942,L.2213.86-76
13943,L.2213.86-76
13951,L.2213.86-76
13952,L.2213.86-76
13964,L.2213.86-76
13969,L.2213.86-76
13994,L.2213.86-76
14014,L.2213.86-76
14025,L.2213.86-76
14027,L.2213.86-76
14035,L.2213.86-76
14036,L.2213.86-76
14045,L.2213.86-76
14047,L.2213.86-76
14058,L.2213.86-76
14068,L.2213.86-76
14074,L.2213.86-76
14076,L.2213.86-76
14082,L.2213.86-76
14083,L.2213.86-76
14096,L.2213.86-76
14097,L.2213.86-76
14108,L.2213.86-76
14144,L.2213.86-76
14177,L.2213.86-76
14188,L.2213.86-76
14220,L.2213.86-76
14230,L.2213.86-76
14253,L.2213.86-76
14288,L.2213.86-76
14332,L.2213.86-76
14361,L.2213.86-76
14363,L.2213.86-76
14387,L.2213.86-76
14401,L.2213.86-76
14410,L.2213.86-76
14420,L.2213.86-76
14421,L.2213.86-76
14427,L.2213.86-76
14428,L.2213.86-76
14444,L.2213.86-76
14472,L.2213.86-76
14488,L.2213.86-76
14491,L.2213.86-76
14492,L.2213.86-76
14500,L.2213.86-76
14542,L.2213.86-76
14578,L.2213.86-76
14597,L.2213.86-76
14599,L.2213.86-76
14617,L.2213.86-76
14620,L.2213.86-76
14636,L.2213.86-76
14658,L.2213.86-76
14668,L.2213.86-76
14669,L.2213.86-76
14671,L.2213.86-76
14672,L.2213.86-76
14673,L.2213.86-76
14702,L.2213.86-76
14706,L.2213.86-76
14712,L.2213.86-76
14720,L.2213.86-76
14733,L.2213.86-76
14738,L.2213.86-76
14747,L.2213.86-76
14754,L.2213.86-76
14773,L.2213.86-76
14783,L.2213.86-76
14866,L.2213.86-76
14868,L.2213.86-76
14884,L.2213.86-76
14943,L.2213.86-76
14944,L.2213.86-76
14945,L.2213.86-76
14969,L.2213.86-76
14990,L.2213.86-76
14999,L.2213.86-76
15277,L.2213.86-76
16369,L.2213.86-76
23352,L.2213.86-76
28003,L.2213.86-76
28004,L.2213.86-76
28008,L.2213.86-76
28020,L.2213.86-76
28022,L.2213.86-76
28024,L.2213.86-76
28025,L.2213.86-76
28026,L.2213.86-76
28027,L.2213.86-76
28028,L.2213.86-76
28031,L.2213.86-76
28038,L.2213.86-76
28041,L.2213.86-76
28042,L.2213.86-76
28046,L.2213.86-76
28048,L.2213.86-76
28051,L.2213.86-76
28053,L.2213.86-76
28056,L.2213.86-76
28057,L.2213.86-76
28058,L.2213.86-76
28059,L.2213.86-76
28061,L.2213.86-76
28114,L.2213.86-76
28115,L.2213.86-76
28178,L.2213.86-76
28180,L.2213.86-76
28181,L.2213.86-76
28185,L.2213.86-76
28186,L.2213.86-76
28825,L.2213.86-76
28843,L.2213.86-76
28956,L.2213.86-76
28990,L.2213.86-76
28995,L.2213.86-76
29312,L.2213.86-76
29343,L.2213.86-76
29351,L.2213.86-76
29353,L.2213.86-76
29357,L.2213.86-76
29358,L.2213.86-76
29359,L.2213.86-76
29360,L.2213.86-76
29361,L.2213.86-76
29383,L.2213.86-76
29522,L.2213.86-76
29523,L.2213.86-76
29524,L.2213.86-76
29525,L.2213.86-76
29530,L.2213.86-76
29531,L.2213.86-76
29532,L.2213.86-76
29533,L.2213.86-76
29534,L.2213.86-76
29535,L.2213.86-76
29536,L.2213.86-76
29557,L.2213.86-76
29558,L.2213.86-76
29561,L.2213.86-76
29588,L.2213.86-76
29593,L.2213.86-76
29599,L.2213.86-76
29601,L.2213.86-76
29603,L.2213.86-76
29604,L.2213.86-76
29606,L.2213.86-76
29612,L.2213.86-76
29613,L.2213.86-76
29614,L.2213.86-76
29615,L.2213.86-76
29621,L.2213.86-76
30021,L.2213.86-76
30022,L.2213.86-76
30036,L.2213.86-76
30039,L.2213.86-76
30041,L.2213.86-76
30042,L.2213.86-76
30088,L.2213.86-76
30089,L.2213.86-76
30091,L.2213.86-76
30094,L.2213.86-76
30095,L.2213.86-76
30110,L.2213.86-76
30127,L.2213.86-76
30129,L.2213.86-76
40199,F.A.3809.2001-1
40200,F.A.3809.2001-1
40202,F.A.3809.2001-1
40212,F.A.3809.2001-1
847,L.2586.68-1
850,L.2586.68-1
866,L.2586.68-1
1043,L.2586.68-1
1325,
1443,A.1432
3059,
3161,L.2100.P.1-5
3162,L.2100.P.1-5
3163,L.2100.P.1-5
3403,A.1432
3404,A.1432
3405,A.1432
3406,
3407,A.1432
3408,A.1432
3409,A.1432
3410,A.1432
3411,A.1432
3413,
3415,A.1432
3416,A.1432
3417,A.1432
3418,A.1432
3419,A.1432
3420,A.1432
3421,A.1432
3422,A.1432
3424,A.1432
3425,A.1432
3426,
3429,A.6093.52
3430,
3441,A.1932
3677,L.2100.A.637
3678,L.2100.A.637
3679,L.2100.A.637
3680,L.2100.A.637
3685,L.2100.A.637
3688,L.2100.A.637
3689,L.2100.A.637
3690,L.2100.A.637
3691,L.2100.A.637
3692,L.2100.A.637
3693,L.2100.A.637
3694,L.2100.A.637
3709,L.2100.A.637
3712,L.2100.A.637
3713,L.2100.A.637
3714,L.2100.A.637
3715,L.2100.A.637
3717,L.2100.A.637
3718,L.2100.A.637
3719,L.2100.A.637
3720,L.2100.A.637
3721,L.2100.A.637
3722,L.2100.A.637
3723,L.2100.A.637
3726,L.2100.A.637
3727,L.2100.A.637
3728,L.2100.A.637
3729,L.2100.A.637
3731,L.2100.A.637
3736,L.2100.A.637
3737,L.2100.A.637
3738,L.2100.A.637
3739,L.2100.A.637
3740,L.2100.A.637
3741,L.2100.A.637
3743,L.2100.A.637
3744,L.2100.A.637
3745,L.2100.A.637
3746,L.2100.A.637
3751,L.2100.A.637
3752,L.2100.A.637
3770,L.2100.A.637
3771,L.2100.A.637
3772,L.2100.A.637
3773,L.2100.A.637
3774,L.2100.A.637
3793,L.2100.A.637
3794,L.2100.A.637
3795,L.2100.A.637
3798,L.2100.A.637
3801,L.2100.A.637
3802,L.2100.A.637
3804,L.2100.A.637
3805,L.2100.A.637
3806,L.2100.A.637
3807,L.2100.A.637
3808,L.2100.A.637
3809,L.2100.A.637
3810,L.2100.A.637
3811,L.2100.A.637
3819,L.2100.A.637
3820,L.2100.A.637
3821,L.2100.A.637
3822,L.2100.A.637
3827,L.2100.A.637
3828,L.2100.A.637
3829,L.2100.A.637
3833,L.2100.A.637
3838,L.2100.A.637
3839,L.2100.A.637
3840,L.2100.A.637
3841,L.2100.A.637
3842,L.2100.A.637
3843,L.2100.A.637
3847,L.2100.A.637
3848,L.2100.A.637
3849,L.2100.A.637
3850,L.2100.A.637
3851,L.2100.A.637
3852,L.2100.A.637
3853,L.2100.A.637
3854,L.2100.A.637
3855,L.2100.A.637
3856,L.2100.A.637
3858,L.2100.A.637
3859,L.2100.A.637
3860,L.2100.A.637
3861,L.2100.A.637
3862,L.2100.A.637
3863,L.2100.A.637
3864,L.2100.A.637
3865,L.2100.A.637
3867,L.2100.A.637
3868,L.2100.A.637
3873,L.2100.A.637
3875,L.2100.A.637
3876,L.2100.A.637
3879,L.2100.A.637
3880,L.2100.A.637
3882,
3883,L.2100.A.637
3884,L.2100.A.637
3885,L.2100.A.637
3886,L.2100.A.637
3887,L.2100.A.637
3888,L.2100.A.637
3889,L.2100.A.637
3890,L.2100.A.637
3891,L.2100.A.637
3892,L.2100.A.637
3893,L.2100.A.637
3894,L.2100.A.637
3895,L.2100.A.637
3897,L.2100.A.637
3898,L.2100.A.637
3899,L.2100.A.637
3900,L.2100.A.637
3902,L.2100.A.637
3903,L.2100.A.637
3904,L.2100.A.637
3905,L.2100.A.637
3906,L.2100.A.637
3907,L.2100.A.637
3910,L.2100.A.637
3911,L.2100.A.637
3919,L.2100.A.637
3920,L.2100.A.637
3921,L.2100.A.637
4318,L.1211
4638,
5131,F.P.1.76-1
5188,L.2100.P.1-5
5447,P.1030.77-1
6754,F.A.109.83-3
8131,L.2059
8548,L.2059
8549,L.2059
8550,L.2059
8551,L.2059
8552,L.2059
8553,L.2059
8554,L.2059
8555,L.2059
8556,L.2059
8557,L.2059
8558,L.2059
8559,L.2059
8560,L.2059
8561,L.2059
8562,L.2059
8563,L.2059
8564,L.2059
8565,L.2059
8566,L.2059
8567,L.2059
8568,L.2059
8570,L.2059
8571,L.2059
8572,L.2059
8573,L.2059
8574,L.2059
8575,L.2059
8576,L.2059
8577,L.2059
8578,L.2059
8579,L.2059
8581,L.2059
8582,L.2059
8583,L.2059
8584,L.2059
8585,L.2059
8586,L.2059
8587,L.2059
8588,L.2059
8589,L.2059
8590,L.2059
8591,L.2059
8597,L.2059
8600,L.2059
8601,L.2059
8602,L.2059
8603,L.2059
8605,L.2059
8606,L.2059
8607,L.2059
8608,L.2059
8609,L.2059
8610,L.2059
8611,L.2059
8612,L.2059
8615,L.2059
8616,L.2059
8633,L.2059
8638,L.2059
8642,L.2059
8643,L.2059
8726,L.2059
8727,L.2059
8728,L.2059
8729,L.2059
8730,L.2059
8731,L.2059
8732,L.2059
8733,L.2059
8734,L.2059
8735,L.2059
8736,L.2059
8737,L.2059
8738,L.2059
8739,L.2059
8740,L.2059
8741,L.2059
8742,L.2059
8744,L.2059
8745,L.2059
8746,L.2059
8748,L.2059
8753,L.2059
8756,L.2059
8757,L.2059
8763,L.2059
8764,L.2059
8770,L.2059
8771,L.2059
8818,L.2059
8822,L.2059
8830,L.2059
8832,L.2059
8835,L.2059
9262,L.2059
9263,L.2059
9264,L.2059
9266,L.2059
9267,L.2059
9268,L.2059
9269,L.2059
9270,L.2059
9271,L.2059
9272,L.2059
9276,L.2059
9277,L.2059
9278,L.2059
9279,L.2059
9280,L.2059
9281,L.2059
9282,L.2059
9285,L.2059
9286,L.2059
9287,L.2059
9288,L.2059
9289,L.2059
9290,L.2059
9291,L.2059
9292,L.2059
9293,L.2059
9294,L.2059
9296,L.2059
9297,L.2059
9298,L.2059
9299,L.2059
9300,L.2059
9301,L.2059
9302,L.2059
9303,L.2059
9304,L.2059
9305,L.2059
9306,L.2059
9307,L.2059
9308,L.2059
9309,L.2059
9310,L.2059
9311,L.2059
9312,L.2059
9313,L.2059
9314,L.2059
9315,L.2059
9324,L.2059
9325,L.2059
9329,L.2059
9330,L.2059
9331,L.2059
9332,L.2059
9333,L.2059
9334,L.2059
9335,L.2059
9336,L.2059
9337,L.2059
9338,L.2059
9339,L.2059
9340,L.2059
9341,L.2059
9342,L.2059
9343,L.2059
9344,L.2059
9345,L.2059
9346,L.2059
9347,L.2059
9348,L.2059
9349,L.2059
9350,L.2059
9351,L.2059
9352,L.2059
9359,L.2059
9590,L.2059
9591,L.2059
9593,L.2059
9731,L.2059
9952,L.2059
10038,L.2059
10234,L.2059
10308,L.2059
10372,L.2059
10375,L.2059
10376,L.2059
10377,L.2059
10381,L.2059
10383,L.2059
10389,L.2059
10391,L.2059
10394,L.2059
10602,L.2213.86-76
11596,F.A.2772.87-2
11772,L.2059
12054,A.11154.88-1
12055,A.11154.88-1
12056,A.11154.88-1
12057,A.11154.88-1
12058,A.11154.88-1
12059,A.11154.88-1
12060,A.11154.88-1
12061,A.11154.88-1
12062,A.11154.88-1
12063,A.11154.88-1
12064,A.11154.88-1
12065,A.11154.88-1
12066,A.11154.88-1
12067,A.11154.88-1
12126,L.2059
12169,L.2059
12178,A.11154.88-1
12181,A.11154.88-1
12182,A.11154.88-1
12183,A.11154.88-1
12184,A.11154.88-1
12185,A.11154.88-1
12186,A.11154.88-1
12187,A.11154.88-1
12188,A.11154.88-1
12189,A.11154.88-1
12190,A.11154.88-1
12191,A.11154.88-1
12192,A.11154.88-1
12193,A.11154.88-1
13204,L.2213.86-76
13499,L.2213.86-76
13609,L.2213.86-76
13632,L.2213.86-76
13633,L.2213.86-76
13634,L.2213.86-76
13635,L.2213.86-76
13636,L.2213.86-76
13637,L.2213.86-76
13638,L.2213.86-76
13639,L.2213.86-76
13640,L.2213.86-76
13641,L.2213.86-76
13642,L.2213.86-76
13643,L.2213.86-76
13644,L.2213.86-76
13645,L.2213.86-76
13646,L.2213.86-76
13647,L.2213.86-76
13648,L.2213.86-76
13649,L.2213.86-76
13650,L.2213.86-76
13651,L.2213.86-76
13652,L.2213.86-76
13653,L.2213.86-76
13654,L.2213.86-76
13655,L.2213.86-76
13656,L.2213.86-76
13657,L.2213.86-76
13658,L.2213.86-76
13659,L.2213.86-76
13660,L.2213.86-76
13687,L.2213.86-76
13688,L.2213.86-76
13701,L.2213.86-76
13702,L.2213.86-76
13707,L.2213.86-76
13708,L.2213.86-76
13715,L.2213.86-76
13717,L.2213.86-76
13718,L.2213.86-76
13725,L.2213.86-76
13733,L.2213.86-76
13791,L.2213.86-76
13794,L.2213.86-76
13795,L.2213.86-76
13800,L.2213.86-76
13801,L.2213.86-76
13806,L.2213.86-76
13808,L.2213.86-76
13809,L.2213.86-76
13857,L.2213.86-76
13858,L.2213.86-76
13923,L.2213.86-76
13944,L.2213.86-76
14002,L.2213.86-76
14010,L.2213.86-76
14033,L.2213.86-76
14038,L.2213.86-76
14042,L.2213.86-76
14049,L.2213.86-76
14056,L.2213.86-76
14057,L.2213.86-76
14067,L.2213.86-76
14103,L.2213.86-76
14105,L.2213.86-76
14112,L.2213.86-76
14115,L.2213.86-76
14119,L.2213.86-76
14125,L.2213.86-76
14142,L.2213.86-76
14145,L.2213.86-76
14163,L.2213.86-76
14179,L.2213.86-76
14196,L.2213.86-76
14235,L.2213.86-76
14250,L.2213.86-76
14298,L.2213.86-76
14330,L.2213.86-76
14331,L.2213.86-76
14335,L.2213.86-76
14336,L.2213.86-76
14342,L.2213.86-76
14346,L.2213.86-76
14372,L.2213.86-76
14378,L.2213.86-76
14379,L.2213.86-76
14380,L.2213.86-76
14381,L.2213.86-76
14415,L.2213.86-76
14416,L.2213.86-76
14432,L.2213.86-76
14434,L.2213.86-76
14436,L.2213.86-76
14439,L.2213.86-76
14442,L.2213.86-76
14443,L.2213.86-76
14445,L.2213.86-76
14450,L.2213.86-76
14481,L.2213.86-76
14509,L.2213.86-76
14519,L.2213.86-76
14522,L.2213.86-76
14523,L.2213.86-76
14524,L.2213.86-76
14525,L.2213.86-76
14526,L.2213.86-76
14530,L.2213.86-76
14534,L.2213.86-76
14571,A.10468.91-15
14575,L.2213.86-76
14588,L.2213.86-76
14589,L.2213.86-76
14590,L.2213.86-76
14591,L.2213.86-76
14592,L.2213.86-76
14593,L.2213.86-76
14594,L.2213.86-76
14595,L.2213.86-76
14596,L.2213.86-76
14611,L.2213.86-76
14613,L.2213.86-76
14615,L.2213.86-76
14622,L.2213.86-76
14627,L.2213.86-76
14629,L.2213.86-76
14631,L.2213.86-76
14633,L.2213.86-76
14640,L.2213.86-76
14644,L.2213.86-76
14645,L.2213.86-76
14647,L.2213.86-76
14653,L.2213.86-76
14676,L.2213.86-76
14678,L.2213.86-76
14759,L.2213.86-76
14804,L.2213.86-76
14808,L.2213.86-76
14931,L.2213.86-76
14933,L.2213.86-76
14935,L.2213.86-76
14947,L.2213.86-76
14948,L.2213.86-76
14956,L.2213.86-76
14959,L.2213.86-76
14996,L.2213.86-76
16872,L.2213.86-76
20575,L.2213.86-76
20576,L.2213.86-76
24598,L.2213.86-76
24599,L.2213.86-76
24600,L.2213.86-76
24601,L.2213.86-76
24602,L.2213.86-76
24603,L.2213.86-76
24604,L.2213.86-76
28167,L.2213.86-76
28169,L.2213.86-76
28170,L.2213.86-76
28171,L.2213.86-76
28172,L.2213.86-76
28214,L.2213.86-76
28403,L.2213.86-76
28409,L.2213.86-76
29030,L.2213.86-76
29031,L.2213.86-76
29032,L.2213.86-76
29038,L.2213.86-76
29306,L.2213.86-76
29999,L.2213.86-76
30167,L.2213.86-76
40208,F.A.3809.2001-1
40209,F.A.3809.2001-1
40210,F.A.3809.2001-1
42079,
28299,L.2213.86-76
28949,L.2213.86-76
4648,
28161,L.2213.86-76
28162,L.2213.86-76
28163,L.2213.86-76
28164,L.2213.86-76
34955,
10534,A.9518.86-9
9251,L.2059
9252,L.2059
11047,L.2213.86-76
12861,L.2213.86-76
24927,L.2213.86-76
672,L.2586.68-1
3065,A.1931.55-138
3086,L.2213.86-76
3090,L.2213.86-76
3091,L.2213.86-76
3092,L.2213.86-76
3093,L.2213.86-76
3377,A.6093.52
4437,A.1931.55
4438,A.1931.55
4440,A.1931.55
4441,A.1931.55
4442,A.1931.55
4443,A.1931.55
5949,
6144,A.10718.82-1
7368,L.2059
7369,L.2059
7371,L.2059
7376,L.2059
7377,L.2059
7379,L.2059
7380,L.2059
7382,L.2059
7383,L.2059
7384,L.2059
7387,L.2059
7388,L.2059
7393,L.2059
7394,L.2059
7396,L.2059
7399,L.2059
7521,L.2059
7532,L.2059
7533,L.2059
7658,L.2059
8837,L.2059
9691,L.2059
9692,L.2059
9693,L.2059
9694,L.2059
9695,L.2059
9696,L.2059
9697,L.2059
9698,L.2059
9699,L.2059
9700,L.2059
9701,L.2059
9702,L.2059
9703,L.2059
9704,L.2059
9705,L.2059
9735,L.2059
9736,L.2059
9737,L.2059
9738,L.2059
9739,L.2059
9740,L.2059
9741,L.2059
9742,L.2059
9743,L.2059
9744,L.2059
9745,L.2059
9746,L.2059
9747,L.2059
9748,L.2059
9749,L.2059
9750,L.2059
9751,L.2059
9752,L.2059
9753,L.2059
9754,L.2059
9755,L.2059
10063,L.2059
10064,L.2059
10065,L.2059
10066,L.2059
10067,L.2059
10068,L.2059
10069,L.2059
10070,L.2059
10071,L.2059
10072,L.2059
10073,L.2059
10074,L.2059
10075,L.2059
10076,L.2059
10077,L.2059
10306,L.2059
10307,L.2059
10357,L.2059
10400,L.2059
11594,F.A.2772.87-2
11613,F.A.2772.87-2
11624,F.A.2772.87-2
13745,L.2213.86-76
13746,L.2213.86-76
13747,L.2213.86-76
13748,L.2213.86-76
13749,L.2213.86-76
13751,L.2213.86-76
13752,L.2213.86-76
13831,L.2213.86-76
13832,L.2213.86-76
13833,L.2213.86-76
13834,L.2213.86-76
13835,L.2213.86-76
13836,L.2213.86-76
14013,L.2213.86-76
16147,L.2213.86-76
16148,L.2213.86-76
24464,L.2213.86-76
24467,L.2213.86-76
24926,L.2213.86-76
24928,L.2213.86-76
24929,L.2213.86-76
24930,L.2213.86-76
26576,L.2213.86-76
26577,L.2213.86-76
26578,L.2213.86-76
26579,L.2213.86-76
26580,L.2213.86-76
26581,L.2213.86-76
27194,L.2213.86-76
27195,L.2213.86-76
27196,L.2213.86-76
27197,L.2213.86-76
27198,L.2213.86-76
27204,L.2213.86-76
27236,L.2213.86-76
27237,L.2213.86-76
28110,L.2213.86-76
28112,L.2213.86-76
28124,L.2213.86-76
28125,L.2213.86-76
28126,L.2213.86-76
28128,L.2213.86-76
28129,L.2213.86-76
28130,L.2213.86-76
28227,L.2213.86-76
28320,L.2213.86-76
28321,L.2213.86-76
28322,L.2213.86-76
28323,L.2213.86-76
28324,L.2213.86-76
28325,L.2213.86-76
28326,L.2213.86-76
28327,L.2213.86-76
28328,L.2213.86-76
28329,L.2213.86-76
28330,L.2213.86-76
28331,L.2213.86-76
28332,L.2213.86-76
28333,L.2213.86-76
28334,L.2213.86-76
28335,L.2213.86-76
28336,L.2213.86-76
28337,L.2213.86-76
28338,L.2213.86-76
28339,L.2213.86-76
28341,L.2213.86-76
28342,L.2213.86-76
28343,L.2213.86-76
28344,L.2213.86-76
28346,L.2213.86-76
28347,L.2213.86-76
28348,L.2213.86-76
28349,L.2213.86-76
28350,L.2213.86-76
28351,L.2213.86-76
28352,L.2213.86-76
28353,L.2213.86-76
28354,L.2213.86-76
28355,L.2213.86-76
28356,L.2213.86-76
28357,L.2213.86-76
28358,L.2213.86-76
28359,L.2213.86-76
28360,L.2213.86-76
28361,L.2213.86-76
28362,L.2213.86-76
28363,L.2213.86-76
28366,L.2213.86-76
28367,L.2213.86-76
28368,L.2213.86-76
28369,L.2213.86-76
28370,L.2213.86-76
28371,L.2213.86-76
28404,L.2213.86-76
28405,L.2213.86-76
28406,L.2213.86-76
28407,L.2213.86-76
28408,L.2213.86-76
28449,L.2213.86-76
28450,L.2213.86-76
28451,L.2213.86-76
28510,L.2213.86-76
28789,L.2213.86-76
28845,L.2213.86-76
28846,L.2213.86-76
29004,L.2213.86-76
29098,L.2213.86-76
3101,
3118,
3119,
3121,
3124,
3126,
636,L.2586.68-1
2756,
3058,
3164,
3165,
3166,
4849,A.8258.66-15
12314,A.11154.88-1
12417,A.11154.88-1
12418,A.11154.88-1
12419,A.11154.88-1
12420,A.11154.88-1
12421,A.11154.88-1
12460,A.11154.88-1
12461,A.11154.88-1
12465,A.11154.88-1
13209,L.2213.86-76
14714,L.2213.86-76
14878,L.2213.86-76
14888,L.2213.86-76
15860,L.2213.86-76
28145,L.2213.86-76
28461,L.2213.86-76
28971,L.2213.86-76
28973,L.2213.86-76
28974,L.2213.86-76
28976,L.2213.86-76
29085,L.2213.86-76
29087,L.2213.86-76
30027,L.2213.86-76
30031,L.2213.86-76
30032,L.2213.86-76
30033,L.2213.86-76
30034,L.2213.86-76
40211,F.A.3809.2001-1
17009,
4191,
4307,A.5858.55-1
4357,A.6093
4358,A.6093.52-7
4359,A.6093.52-7
4360,A.5858.55-1
4361,A.6093
4362,A.6093
4365,A.6093
9653,L.2059
12546,A.11154.88-1
12547,A.11154.88-1
12548,A.11154.88-1
12553,A.11154.88-1
12554,A.11154.88-1
12555,A.11154.88-1
12556,A.11154.88-1
12559,A.11154.88-1
12560,A.11154.88-1
12561,A.11154.88-1
12562,A.11154.88-1
12862,L.2213.86-76
12863,L.2213.86-76
12864,L.2213.86-76
12865,L.2213.86-76
12907,L.2213.86-76
12908,L.2213.86-76
12909,L.2213.86-76
12910,L.2213.86-76
12911,L.2213.86-76
12912,L.2213.86-76
12913,L.2213.86-76
12914,L.2213.86-76
12915,L.2213.86-76
13210,L.2213.86-76
13211,L.2213.86-76
13212,L.2213.86-76
13213,L.2213.86-76
13214,L.2213.86-76
13215,L.2213.86-76
26065,L.2213.86-76
26066,L.2213.86-76
26067,L.2213.86-76
27274,L.2213.86-76
27276,L.2213.86-76
27277,L.2213.86-76
27278,L.2213.86-76
27279,L.2213.86-76
27280,L.2213.86-76
28585,L.2213.86-76
28586,L.2213.86-76
28977,L.2213.86-76
28978,L.2213.86-76
28979,L.2213.86-76
28980,L.2213.86-76
28981,L.2213.86-76
28983,L.2213.86-76
28984,L.2213.86-76
28985,L.2213.86-76
28986,L.2213.86-76
28987,L.2213.86-76
28988,L.2213.86-76
42265,
42266,
42433,
2755,
3041,L.2100.P.1-5
3042,L.2100.P.1-5
3043,L.2100.P.1-5
3044,L.2100.P.1-5
3045,L.2100.P.1-5
3046,L.2100.P.1-5
3047,L.2100.P.1-5
3048,L.2100.P.1-5
3049,L.2100.P.1-5
3050,L.2100.P.1-5
3051,L.2100.P.1-5
3376,L.2100.P.1-5
3480,
4596,
8838,L.2059
12203,A.11154.88-1
12322,A.11154.88-1
26256,L.2213.86-76
26295,L.2213.86-76
26299,L.2213.86-76
27190,L.2213.86-76
27191,L.2213.86-76
28606,L.2213.86-76
28607,L.2213.86-76
3481,
5454,P.1030.77-1
28298,L.2213.86-76
42260,
28166,L.2213.86-76
13837,L.2213.86-76
28165,L.2213.86-76
28301,L.2213.86-76
28302,L.2213.86-76
29010,L.2213.86-76
494,
1217,A.9197.69-1
12943,L.2213.86-76
12944,L.2213.86-76
12945,L.2213.86-76
12946,L.2213.86-76
13216,L.2213.86-76
14779,L.2213.86-76
15276,L.2213.86-76
16339,L.2213.86-76
28077,L.2213.86-76
28078,L.2213.86-76
28297,L.2213.86-76
28410,L.2213.86-76
28458,L.2213.86-76
28459,L.2213.86-76
28460,L.2213.86-76
28515,L.2213.86-76
28960,L.2213.86-76
28961,L.2213.86-76
29136,L.2213.86-76
40201,F.A.3809.2001-1
40203,F.A.3809.2001-1
40204,F.A.3809.2001-1
40207,F.A.3809.2001-1
40213,F.A.3809.2001-1
42261,
42262,
42263,
855,L.2586.68-1
2117,L.2586.84-2
2753,
3917,A.5499
4348,A.5858.55-1
4349,A.5858.55-1
4350,A.5858.55-1
4351,A.6093
4352,A.6093
4353,A.5858.55-1
4354,A.6093
4355,A.5858.55-1
4356,A.5858.55-1
6431,L.2586.84-2
6432,L.2586.84-2
6433,L.2586.84-2
6434,L.2586.84-2
6435,L.2586.84-2
6436,L.2586.84-2
6437,L.2586.84-2
6438,L.2586.84-2
6439,L.2586.84-2
8447,L.2059
8448,A.11154.88-1
8449,A.11154.88-1
8450,A.11154.88-1
8451,A.11154.88-1
8452,A.11154.88-1
8453,A.11154.88-1
8454,A.11154.88-1
8455,A.11154.88-1
8456,A.11154.88-1
8457,A.11154.88-1
8458,A.11154.88-1
8459,A.11154.88-1
8460,A.11154.88-1
8461,A.11154.88-1
8462,A.11154.88-1
8463,A.11154.88-1
8464,A.11154.88-1
8465,A.11154.88-1
8466,A.11154.88-1
8467,A.11154.88-1
8468,A.11154.88-1
8469,A.11154.88-1
8470,A.11154.88-1
8471,A.11154.88-1
8472,A.11154.88-1
8473,A.11154.88-1
8474,A.11154.88-1
9580,L.2059
9726,L.2059
12034,A.11154.88-1
12035,A.11154.88-1
12053,A.11154.88-1
12097,A.11154.88-1
12260,A.11154.88-1
12261,A.11154.88-1
12262,A.11154.88-1
12263,A.11154.88-1
12264,A.11154.88-1
12265,A.11154.88-1
12266,A.11154.88-1
12267,A.11154.88-1
12268,A.11154.88-1
12269,A.11154.88-1
12270,A.11154.88-1
12271,A.11154.88-1
12272,A.11154.88-1
12273,A.11154.88-1
12274,A.11154.88-1
12284,A.11154.88-1
12543,A.11154.88-1
12544,A.11154.88-1
12545,A.11154.88-1
12549,A.11154.88-1
12550,A.11154.88-1
12551,A.11154.88-1
12552,A.11154.88-1
12558,A.11154.88-1
12866,L.2213.86-76
12867,L.2213.86-76
12868,L.2213.86-76
12869,L.2213.86-76
12870,L.2213.86-76
12871,L.2213.86-76
12872,L.2213.86-76
12873,L.2213.86-76
12874,L.2213.86-76
12875,L.2213.86-76
12876,L.2213.86-76
12877,L.2213.86-76
12878,L.2213.86-76
12879,L.2213.86-76
12880,L.2213.86-76
12881,L.2213.86-76
12882,L.2213.86-76
12916,L.2213.86-76
12917,L.2213.86-76
12918,L.2213.86-76
12919,L.2213.86-76
12920,L.2213.86-76
12921,L.2213.86-76
12922,L.2213.86-76
12923,L.2213.86-76
12924,L.2213.86-76
12925,L.2213.86-76
12926,L.2213.86-76
12927,L.2213.86-76
12928,L.2213.86-76
12929,L.2213.86-76
12934,L.2213.86-76
12935,L.2213.86-76
12936,L.2213.86-76
12937,L.2213.86-76
12938,L.2213.86-76
12939,L.2213.86-76
12940,L.2213.86-76
12941,L.2213.86-76
12942,L.2213.86-76
13174,L.2213.86-76
13218,L.2213.86-76
13222,L.2213.86-76
13223,L.2213.86-76
13231,L.2213.86-76
15864,L.2213.86-76
28962,L.2213.86-76
28963,L.2213.86-76
42267,
2757,
2758,
3483,A.6093.52
3484,
8594,L.2059
8595,L.2059
8758,L.2059
